word,ipa_syl_1,ipa_syl_2,ipa_syl_3,ipa_syl_4,ipa_syl_5,ipa_syl_6,ipa_syl_7,ipa_syl_8,ipa_syl_9,ipa_syl_10,ipa_syl_11,ipa_syl_12,ipa_syl_13,ipa_syl_14
blanton,ˈblæn,tən
blaring,ˈblɛ,rɪŋ
blasco,ˈblɑs,koʊ
blasdel,ˈblæs,dəl
blasdell,ˈblæs,dəl
blaser,ˈbleɪ,zɚ
blasi,ˈbleɪ,zi
blasier,ˈbleɪ,ʒɚ
blasing,ˈbleɪ,zɪŋ
blasko,ˈblɑs,koʊ
blassie,ˈblæ,si
blasted,ˈblæs,təd
blaster,ˈblæs,tɚ
blasting,ˈblæs,tɪŋ
blaszak,ˈblɑ,ʃək
blaszczyk,ˈblɑʃ,tʃɪk
blatant,ˈbleɪ,tənt
blatchford,ˈblætʃ,fɚd
blatchley,ˈblætʃ,li
blather,ˈblæ,ðɚ
blatnik,ˈblæt,nɪk
blatter,ˈblæ,tɚ
blattner,ˈblæt,nɚ
blauser,ˈblaʊ,sɚ
blaustein,ˈblaʊs,taɪn
blauvelt,ˈblaʊ,vɪlt
blaydon,ˈbleɪ,dən
blaylock,ˈbleɪ,lək
blayney,ˈbleɪ,ni
blazek,ˈblɑ,zɛk
blazer,ˈbleɪ,zɚ
blazers,ˈbleɪ,zɚz
blazes,ˈbleɪ,zɪz
blazing,ˈbleɪ,zɪŋ
bleacher,ˈbli,tʃɚ
bleachers,ˈbli,tʃɚz
bleaching,ˈbli,tʃɪŋ
bleaker,ˈbli,kɚ
bleakest,ˈbli,kəst
bleakley,ˈblik,li
bleakness,ˈblik,nəs
bleakney,ˈblik,ni
bleary,ˈblɪ,ri
blecha,ˈblɛ,tʃə
blecher,ˈblɛ,kɚ
blechley,ˈblɛk,li
blechman,ˈblɛk,mən
blecker,ˈblɛ,kɚ
bledsoe,ˈblɛd,soʊ
bleecker,ˈbli,kɚ
bleeding,ˈbli,dɪŋ
bleeker,ˈbli,kɚ
bleeping,ˈbli,pɪŋ
blegen,ˈblɛ,ɡən
bleicher,ˈblaɪ,kɚ
bleier,ˈblaɪ,ɚ
bleiler,ˈblaɪ,lɚ
bleilers,ˈblaɪ,lɚz
blelloch,ˈblɛ,lɑk
blemish,ˈblɛ,mɪʃ
blemished,ˈblɛ,mɪʃt
blenda,ˈblɛn,də
blended,ˈblɛn,dəd
blender,ˈblɛn,dɚ
blenders,ˈblɛn,dɚz
blending,ˈblɛn,dɪŋ
blepharisma,ˌblɛ,fɚ,ˈɪz,mə
bleser,ˈbli,zɚ
blesses,ˈblɛ,sɪz
blessing,ˈblɛ,sɪŋ
blessings,ˈblɛ,sɪŋz
blethen,ˈblɛ,θən
blevens,ˈbli,vənz
blevins,ˈblɛ,vɪnz
blewett,ˈblu,ɪt
blewitt,ˈblu,ɪt
blida,ˈblaɪ,də
blighted,ˈblaɪ,tɪd
bliley,ˈblaɪ,li
blinded,ˈblaɪn,dɪd
blinder,ˈblaɪn,dɚ
blinders,ˈblaɪn,dɚz
blinding,ˈblaɪn,dɪŋ
blindly,ˈblaɪn,dli
blindness,ˈblaɪn,dnəs
blinking,ˈblɪŋ,kɪŋ
bliscoll,ˈblɪs,kɔl
blissett,ˈblɪ,sɪt
blissful,ˈblɪs,fəl
blister,ˈblɪs,tɚ
blistered,ˈblɪs,tɚd
blisters,ˈblɪs,tɚz
blithely,ˈblaɪθ,li
blitstein,ˈblɪt,stin
blitzen,ˈblɪt,sən
blitzer,ˈblɪt,sɚ
blitzes,ˈblɪt,sɪz
bliven,ˈblaɪ,vən
blizard,ˈblɪ,zɚd
blizzard,ˈblɪ,zɚd
blizzards,ˈblɪ,zɚdz
bloated,ˈbloʊ,tɪd
bloating,ˈbloʊ,tɪŋ
blobby,ˈblɑ,bi
blocher,ˈblɑ,kɚ
blockage,ˈblɑ,kɪdʒ
blocker,ˈblɑ,kɚ
blockers,ˈblɑ,kɚz
blocking,ˈblɑ,kɪŋ
blodgett,ˈblɑ,dʒɪt
bloedel,ˈbloʊ,dəl
bloedorn,ˈbloʊ,dɚn
bloemer,ˈbloʊ,mɚ
bloemker,ˈbloʊm,kɚ
blomberg,ˈblɑm,bɚɡ
blomgren,ˈblɑm,ɡrɛn
blomstrom,ˈblɑms,trəm
blondell,ˈblɑn,dəl
blonder,ˈblɑn,dɚ
blondest,ˈblɑn,dəst
blondie,ˈblɑn,di
blondin,ˈblɑn,dɪn
blooded,ˈblʌ,dɪd
bloodhound,ˈblʌd,haʊnd
bloodhounds,ˈblʌd,haʊndz
bloodied,ˈblʌ,did
bloodless,ˈblʌd,ləs
bloody,ˈblʌ,di
bloomberg,ˈblum,bɚɡ
bloomer,ˈblu,mɚ
bloomers,ˈblu,mɚz
blooming,ˈblu,mɪŋ
blooper,ˈblu,pɚ
bloopers,ˈblu,pɚz
blosser,ˈblɔ,sɚ
blossom,ˈblɑ,səm
blossomed,ˈblɑ,səmd
blossoms,ˈblɑ,səmz
blotches,ˈblɑt,tʃəz
blotching,ˈblɑt,tʃɪŋ
blotchy,ˈblɑt,tʃi
blotnick,ˈblɑt,nɪk
blotted,ˈblɑ,təd
blotter,ˈblɑ,tɚ
blotting,ˈblɑ,tɪŋ
blouses,ˈblaʊ,səz
blower,ˈbloʊ,ɚ
blowers,ˈbloʊ,ɚz
blowfish,ˈbloʊ,fɪʃ
blowing,ˈbloʊ,ɪŋ
blowy,ˈbloʊ,i
bloxham,ˈblɑk,səm
bloxom,ˈblɑk,səm
bloxsom,ˈblɑk,səm
bloyer,ˈblɔɪ,ɚ
blubaugh,ˈblʌ,bɔ
blubber,ˈblʌ,bɚ
bludgeon,ˈblʌ,dʒən
bludgeoned,ˈblʌ,dʒənd
blueeyed,ˈblu,aɪd
blueing,ˈblu,ɪŋ
blueish,ˈblu,ɪʃ
bluejeans,ˈblu,dʒinz
bluemel,ˈblʊ,məl
blueness,ˈblu,nəs
bluer,ˈblu,ɚ
bluest,ˈblu,əst
bluestein,ˈblʊs,taɪn
bluesy,ˈblu,zi
bluey,ˈblu,i
bluffer,ˈblʌ,fɚ
bluffing,ˈblʌ,fɪŋ
bluford,ˈblu,fɚd
bluing,ˈblu,ɪŋ
bluish,ˈblu,ɪʃ
blumberg,ˈblʌm,bɚɡ
blumer,ˈblu,mɚ
blumquist,ˈblʌm,kwɪst
blumstein,ˈblʌm,staɪn
blundall,ˈblʌn,dəl
blundell,ˈblʌn,dəl
blunder,ˈblʌn,dɚ
blundered,ˈblʌn,dɚd
blunders,ˈblʌn,dɚz
blunted,ˈblʌn,təd
blunter,ˈblʌn,tɚ
bluntest,ˈblʌn,təst
blunting,ˈblʌn,tɪŋ
bluntly,ˈblʌn,tli
bluntness,ˈblʌn,tnəs
blurring,ˈblɝ,ɪŋ
blurry,ˈblɝ,i
blurted,ˈblɝ,tɪd
blurton,ˈblɝ,tən
blushes,ˈblʌ,ʃəz
blushing,ˈblʌ,ʃɪŋ
bluster,ˈblʌs,tɚ
blyler,ˈblaɪ,lɚ
boa,ˈboʊ,ə
boarda,ˈbɔr,də
boarded,ˈbɔr,dəd
boarder,ˈbɔr,dɚ
boarders,ˈbɔr,dɚz
boarding,ˈbɔr,dɪŋ
boardinghouses,ˈbɔr,dɪŋ,ˌhaʊ,sɪz
boardingpasses,ˈbɔr,dɪn,ˌɡpæ,sɪz
boardings,ˈbɔr,dɪŋz
boardman,ˈbɔr,dmən
boarman,ˈbɔr,mən
boas,ˈboʊ,əz
boasted,ˈboʊs,təd
boastful,ˈboʊs,tfəl
boasting,ˈboʊs,tɪŋ
boated,ˈboʊ,tɪd
boaters,ˈboʊ,tɚz
boating,ˈboʊ,tɪŋ
boatman,ˈboʊt,mən
boatner,ˈboʊt,nɚ
boatswain,ˈboʊt,sweɪn
boaz,ˈboʊ,æz
bobak,ˈboʊ,bək
bobber,ˈbɑ,bɚ
bobbett,ˈbɑ,bɪt
bobbi,ˈbɑ,bi
bobbie,ˈbɑ,bi
bobbin,ˈbɑ,bən
bobbing,ˈbɑ,bɪŋ
bobbitt,ˈbɑ,bɪt
bobbitts,ˈbɑ,bɪts
bobble,ˈbɔ,bəl
bobbled,ˈbɔ,bəld
bobbles,ˈbɔ,bəlz
bobbling,ˈbɔb,lɪŋ
bobbo,ˈbɑ,boʊ
bobby,ˈbɑ,bi
bobek,ˈboʊ,bɪk
bober,ˈbɑ,bɚ
boberg,ˈboʊ,bɚɡ
bobick,ˈbɑ,bɪk
bobo,ˈboʊ,boʊ
bobzien,ˈbɑb,zin
boca,ˈboʊ,kə
bocanegra,ˌboʊ,kə,ˈnɛɡ,rə
bocce,ˈboʊ,tʃi
boccia,ˈboʊ,tʃə
bochco,ˈbɑtʃ,koʊ
boches,ˈbɑ,tʃɪz
bochner,ˈbɑk,nɚ
bochram,ˈbɑk,rəm
bocian,ˈboʊ,ʃən
bockman,ˈbɑk,mən
bockus,ˈbɑ,kəs
bocock,ˈbɑ,kək
bocook,ˈbɑ,kʊk
boda,ˈboʊ,də
bodden,ˈbɑ,dən
boddie,ˈbɑ,di
boddy,ˈbɑ,di
bodeguita,ˌboʊ,dɛ,ˈɡi,də
boden,ˈboʊ,dən
bodensteiner,ˈboʊ,dən,ˈstaɪ,nɚ
bodey,ˈboʊ,di
bodi,ˈboʊ,di
bodice,ˈbɑ,dɪs
bodie,ˈboʊ,di
bodied,ˈbɑ,did
bodies,ˈbɑ,diz
bodikova,ˌbɑ,dɪ,ˈkoʊ,və
bodin,ˈboʊ,dɪn
bodkin,ˈbɑd,kɪn
bodkins,ˈbɑd,kɪnz
bodle,ˈboʊ,dəl
bodley,ˈbɑd,li
bodman,ˈbɑd,mən
bodmer,ˈbɑd,mɚ
bodner,ˈbɑd,nɚ
bodo,ˈboʊ,doʊ
body,ˈbɑ,di
boeckel,ˈboʊ,kəl
boecker,ˈboʊ,kɚ
boeckman,ˈboʊk,mən
boeckmann,ˈboʊk,mən
boeder,ˈboʊ,dɚ
boeding,ˈboʊ,dɪŋ
boeger,ˈboʊ,ɡɚ
boehle,ˈboʊ,həl
boehler,ˈboʊ,lɚ
boehlert,ˈboʊ,lɚt
boehmer,ˈboʊ,mɚ
boehmke,ˈboʊm,ki
boehner,ˈboʊ,nɚ
boehning,ˈboʊ,nɪŋ
boeing,ˈboʊ,ɪŋ
boeker,ˈboʊ,kɚ
boelens,ˈboʊ,lənz
boelkow,ˈboʊl,kaʊ
boelman,ˈboʊl,mən
boelter,ˈboʊl,tɚ
boenig,ˈboʊ,nɪɡ
boepple,ˈboʊ,pəl
boerger,ˈbɔr,ɡɚ
boerman,ˈbɔr,mən
boerner,ˈbɔr,nɚ
boersma,ˈbɔr,smə
boesak,ˈboʊ,zæk
boesel,ˈboʊ,səl
boesen,ˈboʊ,sən
boesky,ˈboʊs,ki
boeskys,ˈboʊs,kiz
boetcher,ˈboʊ,tʃɚ
boettcher,ˈboʊ,tʃɚ
boettger,ˈboʊt,ɡɚ
boettner,ˈboʊt,nɚ
boffa,ˈbɑ,fə
boffo,ˈbɔ,foʊ
bofors,ˈboʊ,fɚz
bogacz,ˈbɑ,ɡətʃ
bogan,ˈboʊ,ɡən
bogard,ˈbɑ,ɡɚd
bogdan,ˈbɑɡ,dən
bogden,ˈbɑɡ,dən
bogdon,ˈbɑɡ,dən
bogen,ˈbɑ,ɡən
boger,ˈboʊ,ɡɚ
bogert,ˈbɑ,ɡɚt
bogey,ˈboʊ,ɡi
bogeyed,ˈboʊ,ɡid
boggan,ˈbɑ,ɡən
boggess,ˈbɑ,ɡɪs
bogging,ˈbɔ,ɡɪŋ
boggle,ˈbɑ,ɡəl
boggled,ˈbɑ,ɡəld
boggles,ˈbɑ,ɡəlz
boggling,ˈbɑɡ,lɪŋ
boggus,ˈbɑ,ɡəs
bogie,ˈbʊ,ɡi
bogin,ˈboʊ,dʒɪn
bogle,ˈboʊ,ɡəl
bogner,ˈbɑɡ,nɚ
bogus,ˈboʊ,ɡəs
bogusz,ˈbɑ,ɡəʃ
bohac,ˈboʊ,hək
bohall,ˈbɑ,həl
bohan,ˈboʊ,hən
bohart,ˈbɑ,hɑrt
bohen,ˈboʊ,ən
bohland,ˈboʊ,lənd
bohle,ˈboʊ,həl
bohlen,ˈboʊ,lən
bohler,ˈboʊ,lɚ
bohlin,ˈboʊ,lɪn
bohling,ˈboʊ,lɪŋ
bohlken,ˈboʊl,kən
bohlman,ˈboʊl,mən
bohlmann,ˈboʊl,mən
bohman,ˈboʊ,mən
bohmer,ˈboʊ,mɚ
bohnen,ˈboʊ,nən
bohner,ˈboʊ,nɚ
bohnert,ˈboʊ,nɚt
bohnet,ˈbɑ,nɪt
bohning,ˈbɑ,nɪŋ
bohnsack,ˈboʊn,sək
bohon,ˈboʊ,hən
bohren,ˈbɔ,rən
bohrer,ˈbɔ,rɚ
boiler,ˈbɔɪ,lɚ
boilermaker,ˈbɔɪ,lɚ,ˌmeɪ,kɚ
boilers,ˈbɔɪ,lɚz
boiling,ˈbɔɪ,lɪŋ
boise,ˈbɔɪ,zi
boisen,ˈbɔɪ,sən
boisi,ˈbɔɪ,si
boisterous,ˈbɔɪs,trəs
boker,ˈboʊ,kɚ
bokor,ˈboʊ,kɚ
boksen,ˈbɑk,sən
bola,ˈboʊ,lə
bolam,ˈboʊ,ləm
bolan,ˈboʊ,lən
boland,ˈboʊ,lənd
bolar,ˈboʊ,lɚ
bolcom,ˈboʊl,kəm
bolda,ˈboʊl,də
bolden,ˈboʊl,dən
bolder,ˈboʊl,dɚ
boldest,ˈboʊl,dɪst
boldin,ˈboʊl,dɪn
bolding,ˈboʊl,dɪŋ
boldly,ˈboʊl,dli
boldman,ˈboʊl,dmən
boldness,ˈboʊl,dnəs
boldon,ˈboʊl,dən
bolduc,ˈboʊl,dək
bolek,ˈboʊ,lɪk
bolen,ˈboʊ,lən
boler,ˈboʊ,lɚ
boleware,ˈboʊl,wɛr
boley,ˈboʊ,li
bolger,ˈboʊl,dʒɚ
bolich,ˈbɑ,lɪk
bolick,ˈbɑ,lɪk
bolin,ˈboʊ,lɪn
boline,ˈbɑ,laɪn
boling,ˈboʊ,lɪŋ
bolker,ˈboʊl,kɚ
bolkow,ˈboʊl,kaʊ
bolla,ˈbɑ,lə
bolland,ˈbɑ,lənd
bollard,ˈbɑ,lɚd
bollen,ˈbɑ,lən
boller,ˈbɑ,lɚ
bollig,ˈbɑ,lɪɡ
bollin,ˈbɑ,lɪn
bolling,ˈboʊ,lɪŋ
bollman,ˈbɑl,mən
bollmann,ˈbɑl,mən
bollore,ˈbɑ,lɔr
bolognesi,ˌbɑ,lɑɡ,ˈnɛ,si
bolon,ˈboʊ,lən
bolsa,ˈboʊl,sə
bolser,ˈboʊl,sɚ
bolshevism,ˈboʊl,ʃə,ˌvɪ,zəm
bolson,ˈboʊl,sən
bolstad,ˈboʊl,stəd
bolster,ˈboʊl,stɚ
bolstered,ˈboʊl,stɚd
bolsters,ˈboʊl,stɚz
bolted,ˈboʊl,təd
bolten,ˈboʊl,tən
bolter,ˈboʊl,tɚ
bolting,ˈboʊl,tɪŋ
bolton,ˈboʊl,tən
boltzmanns,ˈboʊlt,smənz
bolus,ˈboʊ,ləs
bomag,ˈboʊ,mæɡ
boman,ˈboʊ,mən
bomba,ˈbɑm,bə
bombast,ˈbɑm,bæst
bomber,ˈbɑ,mɚ
bomberg,ˈbɑm,bɚɡ
bombers,ˈbɑ,mɚz
bombing,ˈbɑ,mɪŋ
bombings,ˈbɑ,mɪŋz
bomer,ˈboʊ,mɚ
bommarito,ˌbɑ,mɚ,ˈi,toʊ
bommer,ˈbɑ,mɚ
bona,ˈboʊ,nə
bonadonna,ˌbɑ,nə,ˈdɑ,nə
bonaduce,ˌbɑ,nə,ˈdu,tʃi
bonar,ˈboʊ,nɚ
bonaventure,ˈbɑ,nə,ˌvɛn,tʃɚ
bonczek,ˈbɑn,tʃɛk
bondage,ˈbɑn,dɪdʒ
bonded,ˈbɑn,dəd
bondi,ˈbɑn,di
bonding,ˈbɑn,dɪŋ
bondra,ˈbɑn,drə
bondy,ˈbɑn,di
boneless,ˈboʊn,ləs
bonenfant,ˈboʊn,fənt
boner,ˈboʊ,nɚ
boney,ˈboʊ,ni
bongers,ˈbɔ,ŋɚz
bonham,ˈbɑn,həm
boni,ˈboʊ,ni
bonier,ˈbɑn,jɚ
bonin,ˈboʊ,nɪn
boning,ˈboʊ,nɪŋ
bonker,ˈbɔŋ,kɚ
bonkers,ˈbɑŋ,kɚz
bonnell,ˈbɑ,nəl
bonner,ˈbɔ,nɚ
bonnet,ˈbɑ,nət
bonnett,ˈbɑ,nɪt
bonney,ˈbɑ,ni
bonnie,ˈbɑ,ni
bonnin,ˈbɑ,nɪn
bonnor,ˈbɑ,nɚ
bonny,ˈbɑ,ni
bono,ˈboʊ,noʊ
bonser,ˈbɑn,sɚ
bonta,ˈbɑn,tə
bonum,ˈbɑ,nəm
bonus,ˈboʊ,nəs
bonville,ˈboʊn,vɪl
bonwit,ˈbɑn,wɪt
bony,ˈboʊ,ni
bonzo,ˈbɑn,zoʊ
booby,ˈbu,bi
boodle,ˈbu,dəl
boodles,ˈbu,dəlz
boody,ˈbu,di
booe,ˈbɑ,oʊ
booee,ˈbu,i
boogie,ˈbu,ɡi
booher,ˈbu,ɚ
booing,ˈbu,ɪŋ
booker,ˈbʊ,kɚ
bookers,ˈbʊ,kɚz
bookie,ˈbʊ,ki
bookies,ˈbʊ,kiz
bookin,ˈbʊ,kɪn
booking,ˈbʊ,kɪŋ
bookings,ˈbʊ,kɪŋz
bookish,ˈbʊ,kɪʃ
booklet,ˈbʊk,lɪt
booklets,ˈbʊk,ləts
bookman,ˈbʊk,mən
bookmark,ˈbʊk,mɑrk
bookmarks,ˈbʊk,mɑrks
bookstand,ˈbʊk,stænd
bookstands,ˈbʊk,stændz
boomer,ˈbu,mɚ
boomers,ˈbu,mɚz
booming,ˈbu,mɪŋ
boomlet,ˈbum,lət
boomsma,ˈbum,zmə
boonstra,ˈbuns,trə
boonton,ˈbun,tən
boonville,ˈbun,vɪl
booras,ˈbʊ,rəz
boorda,ˈbʊr,də
boorish,ˈbʊ,rɪʃ
boorman,ˈbʊr,mən
boorstin,ˈbur,stɪn
boosted,ˈbus,tɪd
booster,ˈbus,tɚ
boosterism,ˈbus,tɚ,ˌɪ,zəm
boosters,ˈbus,tɚz
boosting,ˈbus,tɪŋ
booted,ˈbu,tɪd
booten,ˈbu,tən
boothby,ˈbuθ,bi
boothman,ˈbuθ,mən
bootie,ˈbu,ti
booties,ˈbu,tiz
booting,ˈbu,tɪŋ
booton,ˈbu,tən
booty,ˈbu,ti
boozer,ˈbu,zɚ
boozing,ˈbu,zɪŋ
boozy,ˈbu,zi
bopha,ˈboʊ,fə
bopper,ˈbɑ,pɚ
boppers,ˈbɑ,pɚz
boquist,ˈbɑk,wɪst
bora,ˈbɔ,rə
borah,ˈbɔ,rə
borak,ˈbɔ,rək
boral,ˈbɔ,rəl
borba,ˈbɔr,bə
borchelt,ˈbɔr,kɪlt
borchers,ˈbɔr,kɚz
borchert,ˈbɔr,kɚt
borda,ˈbɔr,də
bordas,ˈbɔr,dəz
borden,ˈbɔr,dən
border,ˈbɔr,dɚ
bordered,ˈbɔr,dɚd
borders,ˈbɔr,dɚz
bordman,ˈbɔr,dmən
bordner,ˈbɔr,dnɚ
bordwell,ˈbɔr,dwɛl
borealis,ˌbɔ,ri,ˈæ,ləs
boredom,ˈbɔr,dəm
borek,ˈbɔ,rɪk
borel,ˈbɔ,rəl
borell,ˈbɔ,rəl
boren,ˈbɔ,rən
borer,ˈbɔ,rɚ
borgelt,ˈbɔr,ɡɪlt
borgen,ˈbɔr,ɡən
borger,ˈbɔr,ɡɚ
borgert,ˈbɔr,ɡɚt
borges,ˈbɔr,ɡeɪs
borgess,ˈbɔr,ɡɪs
borghi,ˈbɔr,ɡi
borgia,ˈbɔr,dʒə
borgman,ˈbɔr,ɡmən
borgmann,ˈbɔr,ɡmən
borgstrom,ˈbɔrɡ,strəm
boric,ˈbɔ,rɪk
borin,ˈbɔ,rɪn
boring,ˈbɔ,rɪŋ
boris,ˈbɔ,rɪs
borja,ˈbɔr,jə
borjas,ˈbɔr,jəz
borkenhagen,ˈbɔr,kɪn,ˌhɑ,ɡən
borland,ˈbɔr,lənd
borman,ˈbɔr,mən
bormann,ˈbɔr,mən
borneman,ˈbɔr,nmən
bornemann,ˈbɔr,nmən
borner,ˈbɔr,nɚ
bornholdt,ˈbɔr,nhoʊlt
bornhorst,ˈbɔr,nhɔrst
bornman,ˈbɔr,nmən
boro,ˈbɝ,oʊ
boroff,ˈbɔ,rɔf
boros,ˈbɝ,oʊz
borras,ˈbɔ,rəz
borris,ˈbɔ,rɪs
borroff,ˈbɔ,rɔf
borror,ˈbɔ,ɚr
borrows,ˈbɑ,roʊz
borseth,ˈbɔr,sɪθ
borski,ˈbɔr,ski
borsuk,ˈbɔr,sək
borten,ˈbɔr,tən
borthwick,ˈbɔr,θwɪk
bortle,ˈbɔr,təl
bortner,ˈbɔr,tnɚ
bortnick,ˈbɔr,tnɪk
borton,ˈbɔr,tən
boruch,ˈbɔ,rək
boruff,ˈbɔ,rəf
borum,ˈbɔ,rəm
borup,ˈbɔ,rəp
borwn,ˈbɔr,wɪn
borys,ˈbɔ,riz
bosak,ˈboʊ,sək
bosarge,ˈbɑ,sɑrɡ
boschee,ˈbɔ,ʃi
boschen,ˈbɔ,ʃən
boschert,ˈbɔ,ʃɚt
boschwitz,ˈbɔʃ,wɪts
boscia,ˈboʊs,tʃə
bosco,ˈbɔs,koʊ
boseman,ˈboʊs,mən
bosendorfer,ˈboʊ,zən,ˌdɔr,fɚ
boser,ˈboʊ,zɚ
boshart,ˈbɑ,ʃɑrt
boshears,ˈbɑ,ʃɪrz
boshell,ˈbɑ,ʃəl
bosher,ˈbɑ,ʃɚ
boshers,ˈbɑ,ʃɚz
boskin,ˈbɔs,kɪn
bosko,ˈboʊs,koʊ
bosler,ˈbɑz,lɚ
bosley,ˈbɑz,li
bosma,ˈboʊs,mə
bosman,ˈbɑs,mən
boso,ˈboʊ,soʊ
bosom,ˈbʊ,zəm
bosqi,ˈbɑs,ki
bossen,ˈbɑ,sən
bossert,ˈbɑ,sɚt
bosses,ˈbɔ,sɪz
bossi,ˈboʊ,si
bossie,ˈbɔ,si
bossler,ˈbɑs,lɚ
bossman,ˈbɔs,mən
bosso,ˈboʊ,soʊ
bossy,ˈbɔ,si
boster,ˈbɑs,tɚ
bostian,ˈbɑs,tʃɪn
bostic,ˈbɑs,tɪk
bostick,ˈboʊs,tɪk
boston,ˈbɑs,tən
bostra,ˈbɑs,trə
bostrom,ˈbɑs,trəm
bostwick,ˈbɑs,twɪk
boswell,ˈbɑz,wɛl
bosworth,ˈbɔz,wɚθ
botha,ˈbɑ,θə
botham,ˈbɑ,θəm
bothell,ˈbɑ,θəl
bother,ˈbɑ,ðɚ
bothered,ˈbɑ,ðɚd
bothers,ˈbɑ,ðɚz
bothun,ˈbɑ,θən
botin,ˈbɑ,tɪn
botkin,ˈbɑt,kɪn
botkins,ˈbɑt,kɪnz
botner,ˈbɑt,nɚ
botolf,ˈbɑ,toʊlf
boton,ˈboʊ,tən
botos,ˈboʊ,toʊz
botsford,ˈbɑt,sfɚd
botshabelo,ˌbɑ,tʃə,ˈbɛ,loʊ
botta,ˈbɑ,tə
bottcher,ˈbɑt,tʃɚ
bottecelli,ˌbɔ,tə,ˈtʃɛ,li
bottel,ˈbɑ,təl
botten,ˈbɑ,tən
bottger,ˈbɑt,ɡɚ
botting,ˈbɑ,tɪŋ
bottle,ˈbɑ,təl
bottled,ˈbɑ,təld
bottler,ˈbɑt,lɚ
bottlers,ˈbɑt,lɚz
bottles,ˈbɑ,təlz
bottling,ˈbɑt,lɪŋ
bottom,ˈbɑ,təm
bottomed,ˈbɑ,təmd
bottoms,ˈbɑ,təmz
bottorf,ˈbɑ,tɚf
bottorff,ˈbɑ,tɚf
bottrell,ˈbɑt,rəl
botulism,ˈbɑ,tʃu,ˌlɪ,zəm
boucher,ˈbu,ʃə
bouchie,ˈbaʊ,tʃi
boudin,ˈbu,dɪn
boughan,ˈbaʊ,ən
bougher,ˈbaʊ,ɚ
boughman,ˈbaʊ,mən
boughner,ˈbaʊ,nɚ
boughten,ˈbɔ,tən
boughter,ˈbɔ,tɚ
boughton,ˈbaʊ,tən
bouknight,ˈbaʊk,naɪt
boulden,ˈbʊ,dən
boulder,ˈboʊl,dɚ
boulders,ˈboʊl,dɚz
bouler,ˈbaʊ,lɚ
boullion,ˈbul,jən
boulter,ˈboʊl,tɚ
boulton,ˈbaʊl,tən
boulware,ˈbaʊl,wɛr
bouma,ˈboʊ,mə
bouncer,ˈbaʊn,sɚ
bouncers,ˈbaʊn,sɚz
bounces,ˈbaʊn,sɪz
bouncing,ˈbaʊn,sɪŋ
bouncy,ˈbaʊn,si
boundaries,ˈbaʊn,driz
boundary,ˈbaʊn,dri
bounded,ˈbaʊn,dəd
bounder,ˈbaʊn,dɚ
bounding,ˈbaʊn,dɪŋ
boundless,ˈbaʊn,dləs
boundy,ˈbaʊn,di
bounties,ˈbaʊn,tiz
bounty,ˈbaʊn,ti
bourbon,ˈbɝ,bən
bourbons,ˈbɝ,bənz
bourgeois,ˈbʊr,ʒwɑ
bourses,ˈbɔr,sɪz
bouska,ˈbus,kə
boussac,ˈbu,sæk
bouton,ˈbaʊ,tən
bouwens,ˈbaʊ,ənz
bouwman,ˈbaʊ,mən
bouwsma,ˈbuz,mə
bouyer,ˈbɔɪ,ɚ
bouza,ˈbu,zə
bova,ˈboʊ,və
bovee,ˈbʌ,vi
boven,ˈbʌ,vən
bovespa,ˈboʊv,spɑ
bovey,ˈboʊ,vi
bovik,ˈboʊ,vɪk
bovin,ˈboʊ,vɪn
bowar,ˈboʊ,ɚ
boward,ˈboʊ,ɚd
bowcan,ˈboʊ,kən
bowden,ˈboʊ,dən
bowdish,ˈboʊ,dɪʃ
bowditch,ˈboʊ,dɪtʃ
bowdle,ˈboʊ,dəl
bowel,ˈbaʊ,əl
bowell,ˈbɑ,wɛl
bowels,ˈbaʊ,əlz
bowen,ˈboʊ,ən
bowens,ˈboʊ,ənz
bower,ˈbaʊ,ɚ
bowers,ˈbaʊ,ɚz
bowick,ˈboʊ,ɪk
bowie,ˈboʊ,i
bowing,ˈboʊ,ɪŋ
bowker,ˈboʊ,kɚ
bowland,ˈboʊ,lənd
bowlby,ˈboʊl,bi
bowlen,ˈboʊ,lən
bowler,ˈboʊ,lɚ
bowlers,ˈboʊ,lɚz
bowley,ˈboʊ,li
bowlin,ˈboʊ,lɪn
bowline,ˈboʊ,laɪn
bowling,ˈboʊ,lɪŋ
bowlus,ˈboʊ,ləs
bowman,ˈboʊ,mən
bowmen,ˈboʊ,mən
bowmer,ˈboʊ,mɚ
bowring,ˈboʊ,rɪŋ
bowron,ˈboʊ,rən
bowser,ˈboʊ,zɚ
bowses,ˈbaʊ,zɪz
bowsher,ˈboʊ,ʃɚ
bowsing,ˈbaʊ,zɪŋ
bowyer,ˈboʊ,jɚ
boxell,ˈbɑk,səl
boxer,ˈbɑk,sɚ
boxers,ˈbɑk,sɚz
boxes,ˈbɑk,səz
boxing,ˈbɑk,sɪŋ
boxley,ˈbɑk,sli
boxy,ˈbɑk,si
boyack,ˈbɔɪ,ək
boyan,ˈbɔɪ,ɑn
boyden,ˈbɔɪ,dən
boydston,ˈbɔɪd,stən
boydstun,ˈbɔɪd,stən
boyer,ˈbɔɪ,ɚ
boyers,ˈbɔɪ,ɚz
boyett,ˈbɔɪ,ɪt
boyish,ˈbɔɪ,ɪʃ
boykin,ˈbɔɪ,kɪn
